,list_name,name,label,admin_2
10885,settlements,Laplap,Laplap,Mayom
10886,settlements,Lelle,Lelle,Mayom
10887,settlements,Liengiera,Liengiera,Mayom
10888,settlements,Liepgok,Liepgok,Mayom
10889,settlements,Liet,Liet,Mayom
10890,settlements,Lil,Lil',Mayom
10891,settlements,Loathjuat,Loathjuat,Mayom
10892,settlements,Loin,Loin,Mayom
10893,settlements,Lony,Lony,Mayom
10894,settlements,Luathcheingnyawar,Luathcheingnyawar,Mayom
10895,settlements,Lumbor,Lumbor,Mayom
10896,settlements,Mabil,Mabil',Mayom
10897,settlements,Madul,Madul,Mayom
10898,settlements,majak,Majak,Mayom
10899,settlements,Mana,Mana,Mayom
10900,settlements,Mane,Mane,Mayom
10901,settlements,Mangar,Mangar,Mayom
10902,settlements,Mankapi,Mankapi,Mayom
10903,settlements,Mankien,Mankien,Mayom
10904,settlements,manthiy,Manthiy,Mayom
10905,settlements,Maper,Maper,Mayom
10906,settlements,Mat_Nak,Mat Nak,Mayom
10907,settlements,Mayarlouk,Mayarlouk,Mayom
10908,settlements,Mayom,Mayom,Mayom
10909,settlements,Mieng,Mieng,Mayom
10910,settlements,Muot,Muot,Mayom
10911,settlements,Mut,Mut,Mayom
10912,settlements,Nareor,Nareor,Mayom
10913,settlements,Ngaryang,Ngaryang,Mayom
10914,settlements,Ngop,Ngop,Mayom
10915,settlements,Ngopkernyang,Ngopkernyang,Mayom
10916,settlements,Niang,Niang,Mayom
10917,settlements,Nilek,Nilek,Mayom
10918,settlements,Norjuoi,Norjuoi,Mayom
10919,settlements,Nuane,Nuane,Mayom
10920,settlements,Nur_Manlok,Nur Manlok,Mayom
10921,settlements,Nurichoar,Nurichoar,Mayom
10922,settlements,Nyadai,Nyadai,Mayom
10923,settlements,Nyagarang,Nyagarang,Mayom
10924,settlements,Nyagieh,Nyagieh,Mayom
10925,settlements,Nyalieth,Nyalieth,Mayom
10926,settlements,Nyath,Nyath,Mayom
10927,settlements,Nyaweethni,Nyaweethni,Mayom
10928,settlements,Nyebitek,Nyebitek,Mayom
10929,settlements,Nyekhuawne,Nyekhuawne,Mayom
10930,settlements,Nyepiew,Nyepiew,Mayom
10931,settlements,Nyoat,Nyoat,Mayom
10932,settlements,Pakur,Pakur,Mayom
10933,settlements,Penpur,Penpur,Mayom
10934,settlements,Pibor,Pibor,Mayom
10935,settlements,Pulgarom,Pulgarom,Mayom
10936,settlements,Pulkol,Pulkol,Mayom
10937,settlements,Puor,Puor,Mayom
10938,settlements,Puorduoy,Puorduoy,Mayom
10939,settlements,Pup,Pup,Mayom
10940,settlements,Ratnibol,Ratnibol,Mayom
10941,settlements,Riak,Riak,Mayom
10942,settlements,Rial_Tian,Rial' Tian,Mayom
10943,settlements,Rialthiang,Rialthiang,Mayom
10944,settlements,Rier,Rier,Mayom
10945,settlements,Rigl_Lol,Rigl Lol,Mayom
10946,settlements,Ruaathwareakni,Ruaathwareakni,Mayom
10947,settlements,Ruathkey,Ruathkey,Mayom
10948,settlements,Ruathlual,Ruathlual,Mayom
10949,settlements,Rublietti,Rublietti,Mayom
10950,settlements,Rug_Wet,Rug Wet,Mayom
10951,settlements,Ruoth_Deng,Ruoth Deng,Mayom
10952,settlements,Rupguei,Rupguei,Mayom
10953,settlements,Tam,Tam,Mayom
10954,settlements,Thargana,Thargana,Mayom
10955,settlements,Thilchuere,Thilchuere,Mayom
10956,settlements,Thir,Thir,Mayom
10957,settlements,Thou_Manyal,Thou Manyal,Mayom
10958,settlements,Thuokyierkonga,Thuokyierkonga,Mayom
10959,settlements,Timshiem,Timshiem,Mayom
10960,settlements,Tith_puok,Tith Puok,Mayom
10961,settlements,Toic,Toic,Mayom
10962,settlements,Toichnini,Toichnini,Mayom
10963,settlements,Tomor,Tomor,Mayom
10964,settlements,Tot,Tot,Mayom
10965,settlements,Tuochgor,Tuochgor,Mayom
10966,settlements,Tuochnoor,Tuochnoor,Mayom
10967,settlements,Tuocloka,Tuocloka,Mayom
10968,settlements,Tvich_Bora,Tvich Bora,Mayom
10969,settlements,Ugul,Ugul,Mayom
10970,settlements,Wangbieth,Wangbieth,Mayom
10971,settlements,Wangbuor,Wangbuor,Mayom
10972,settlements,Wanggany,Wanggany,Mayom
10973,settlements,Wangkei_town,Wangkei Town,Mayom
10974,settlements,Wangkeu,Wangkeu,Mayom
10975,settlements,Wathcakuen,Wathcakuen,Mayom
10976,settlements,wechnyang,Wechnyang,Mayom
10977,settlements,Weiya,Weiya,Mayom
10978,settlements,Whareir,Whareir,Mayom
10979,settlements,Wichruop,Wichruop,Mayom
10980,settlements,wichtheep,Wichtheep,Mayom
10981,settlements,Wicok,Wicok,Mayom
10982,settlements,Wicyiertuak,Wicyiertuak,Mayom
10983,settlements,Willa,Willa,Mayom
10984,settlements,Wunyar,Wunyar,Mayom
10985,settlements,Wurach,Wurach,Mayom
10986,settlements,Yalbor,Yalbor,Mayom
10987,settlements,Yidiit,Yidiit,Mayom
10988,settlements,Yoalakeer,Yoalakeer,Mayom
10989,settlements,Zulek,Zulek,Mayom
10990,settlements,Abaiat,Abaiat,Melut
10991,settlements,Abaj,Abaj,Melut
10992,settlements,Abuj,Abuj,Melut
10993,settlements,Aburol,Aburol,Melut
10994,settlements,Aburon,Aburon,Melut
10995,settlements,ACHOPGEW,Achopgew,Melut
10996,settlements,Adayr,Adayr,Melut
10997,settlements,Adeari_Center,Adeari Center,Melut
10998,settlements,Agok,Agok,Melut
10999,settlements,Agor_Dit,Agor Dit,Melut
11000,settlements,Agor_Ti,Agor Ti,Melut
11001,settlements,Agued_Ker,Agued Ker,Melut
11002,settlements,AGUETKER,Aguetker,Melut
11003,settlements,Aiyota,Aiyota,Melut
11004,settlements,Ajingel,Ajingel,Melut
11005,settlements,Ajobauch,Ajobauch,Melut
11006,settlements,Akorwet,Akorwet,Melut
11007,settlements,Akot,Akot,Melut
11008,settlements,Akut,Akut,Melut
11009,settlements,Akwaj,Akwaj,Melut
11010,settlements,Amed_Moy,Amed Moy,Melut
11011,settlements,Amermoi,Amermoi,Melut
11012,settlements,Anok,Anok,Melut
11013,settlements,Anyoka,Anyoka,Melut
11014,settlements,Aqer_Weng,Aqer Weng,Melut
11015,settlements,Arei,Arei,Melut
11016,settlements,Arer,Arer,Melut
11017,settlements,Aringping,Aringping,Melut
11018,settlements,Aseyu,Aseyu,Melut
11019,settlements,Atay,Atay,Melut
11020,settlements,Ateknya,Ateknya,Melut
11021,settlements,Athieng/Kilo_20,Athieng/Kilo 20,Melut
11022,settlements,Atonj,Atonj,Melut
11023,settlements,Aturuk,Aturuk,Melut
11024,settlements,Atwel,Atwel,Melut
11025,settlements,Awel,Awel,Melut
11026,settlements,Awol_Gour,Awol Gour,Melut
11027,settlements,Ayau,Ayau,Melut
11028,settlements,Ayota,Ayota,Melut
11029,settlements,Bajowa,Bajowa,Melut
11030,settlements,Balagat,Balagat,Melut
11031,settlements,Baping,Baping,Melut
11032,settlements,Bathin,Bathin,Melut
11033,settlements,Bay_ajak,Bay-ajak,Melut
11034,settlements,Bay_Mandeng,Bay Mandeng,Melut
11035,settlements,Baymareng,Baymareng,Melut
11036,settlements,Begjuka,Begjuka,Melut
11037,settlements,Beilwak,Beilwak,Melut
11038,settlements,Beimachok,Beimachok,Melut
11039,settlements,Belgo,Belgo,Melut
11040,settlements,BELGONG,Belgong,Melut
11041,settlements,Benj,Benj,Melut
11042,settlements,Biar_Kur,Biar Kur,Melut
11043,settlements,Bom,Bom,Melut
11044,settlements,Bomashuk,Bomashuk,Melut
11045,settlements,Byebyee,Byebyee,Melut
11046,settlements,Dakaken,Dakaken,Melut
11047,settlements,Dakjab,Dakjab,Melut
11048,settlements,Dau,Dau,Melut
11049,settlements,Dau_Ping,Dau Ping,Melut
11050,settlements,Demtemma,Demtemma,Melut
11051,settlements,Dentoang,Dentoang,Melut
11052,settlements,Dethoma,Dethoma,Melut
11053,settlements,Dindema,Dindema,Melut
11054,settlements,Ditoma2,Ditoma2,Melut
11055,settlements,Doch,Doch,Melut
11056,settlements,Dok,Dok,Melut
11057,settlements,Dokong,Dokong,Melut
11058,settlements,Dolbek,Dolbek,Melut
11059,settlements,Done_Cheir,Done Cheir,Melut
11060,settlements,Dong,Dong,Melut
11061,settlements,Erdeib_Al_Maryam,Erdeib Al Maryam,Melut
11062,settlements,Fadiat,Fadiat,Melut
11063,settlements,Fadit,Fadit,Melut
11064,settlements,Fagwat,Fagwat,Melut
11065,settlements,Fan_Num_Dit,Fan Num Dit,Melut
11066,settlements,Fanam_Tin,Fanam Tin,Melut
11067,settlements,Fariak,Fariak,Melut
11068,settlements,Fojbe,Fojbe,Melut
11069,settlements,Gabek,Gabek,Melut
11070,settlements,Gagbang,Gagbang,Melut
11071,settlements,Galanyiu,Galanyiu,Melut
11072,settlements,Galdora,Galdora,Melut
11073,settlements,Gay_Jang,Gay Jang,Melut
11074,settlements,Gholmoj,Gholmoj,Melut
11075,settlements,Ghoy,Ghoy,Melut
11076,settlements,Gikakur,Gikakur,Melut
11077,settlements,Gouy,Gouy,Melut
11078,settlements,Gungjang,Gungjang,Melut
11079,settlements,Hai_Kanais,Hai Kanais,Melut
11080,settlements,Hai_Khartoum,Hai Khartoum,Melut
11081,settlements,Hai_Kosti,Hai Kosti,Melut
11082,settlements,Hai_Masker,Hai Masker,Melut
11083,settlements,Hai_Mathar,Hai Mathar,Melut
11084,settlements,Hai_Medair,Hai Medair,Melut
11085,settlements,Hai_Mormeu,Hai Mormeu,Melut
11086,settlements,Hai_Nasir,Hai Nasir,Melut
11087,settlements,Hai_Nuer,Hai Nuer,Melut
11088,settlements,Hai_Shatti,Hai Shatti,Melut
11089,settlements,Hai_Suk,Hai Suk,Melut
11090,settlements,Hai_Suoma,Hai Suoma,Melut
11091,settlements,Jaa_kor,Jaa-kor,Melut
11092,settlements,Jibqir,Jibqir,Melut
11093,settlements,Jobar,Jobar,Melut
11094,settlements,Jugdwet,Jugdwet,Melut
11095,settlements,Kaartoum,Kaartoum,Melut
11096,settlements,Kajthiang,Kajthiang,Melut
11097,settlements,Kambu,Kambu,Melut
11098,settlements,Kasara,Kasara,Melut
11099,settlements,Katalok_Wells,Katalok Wells,Melut
11100,settlements,Katamat,Katamat,Melut
11101,settlements,Kilo_10,Kilo 10,Melut
11102,settlements,Kom,Kom,Melut
11103,settlements,Konom,Konom,Melut
11104,settlements,Kopyot,Kopyot,Melut
11105,settlements,Koreek,Koreek,Melut
11106,settlements,Koutyoum_Num,Koutyoum Num,Melut
11107,settlements,Kuldit,Kuldit,Melut
11108,settlements,KUMCHUAR(D),Kumchuar(D),Melut
11109,settlements,Kumwon,Kumwon,Melut
11110,settlements,Kwa_El_Mango,Kwa El Mango,Melut
11111,settlements,Kwili,Kwili,Melut
11112,settlements,Laweng,Laweng,Melut
11113,settlements,Lepker,Lepker,Melut
11114,settlements,Leq,Leq,Melut
11115,settlements,Leweng,Leweng,Melut
11116,settlements,Liet,Liet,Melut
11117,settlements,Lok,Lok,Melut
11118,settlements,Luag_Diing,Luag-Diing,Melut
11119,settlements,Luang_Kour,Luang Kour,Melut
11120,settlements,Lugg_Din,Lugg Din,Melut
11121,settlements,Lwang_Le_Dit,Lwang Le Dit,Melut
11122,settlements,Maad,Maad,Melut
11123,settlements,Mabek,Mabek,Melut
11124,settlements,Mabiel,Mabiel,Melut
11125,settlements,Maker,Maker,Melut
11126,settlements,Maleq,Maleq,Melut
11127,settlements,Mbaqo,Mbaqo,Melut
11128,settlements,Mejriyok,Mejriyok,Melut
11129,settlements,Mejuk,Mejuk,Melut
11130,settlements,Melut,Melut,Melut
11131,settlements,Melut_UNMISS_POC_area,Melut Unmiss Poc Area,Melut
11132,settlements,Meriok,Meriok,Melut
11133,settlements,Miadol,Miadol,Melut
11134,settlements,Mialek,Mialek,Melut
11135,settlements,Mongdor,Mongdor,Melut
11136,settlements,Monychol,Monychol,Melut
11137,settlements,New_Paloch,New Paloch,Melut
11138,settlements,Nguat,Nguat,Melut
11139,settlements,Niayok,Niayok,Melut
11140,settlements,Niek,Niek,Melut
11141,settlements,Nyagoza,Nyagoza,Melut
11142,settlements,Nyakomi,Nyakomi,Melut
11143,settlements,Nyakuei,Nyakuei,Melut
11144,settlements,Nyuarnun,Nyuarnun,Melut
11145,settlements,Onkjer,Onkjer,Melut
11146,settlements,Pabungi,Pabungi,Melut
11147,settlements,Paguom,Paguom,Melut
11148,settlements,Paloch,Paloch,Melut
11149,settlements,Paloich,Paloich,Melut
11150,settlements,PANAMDIT,Panamdit,Melut
11151,settlements,Pariak,Pariak,Melut
11152,settlements,Payuer,Payuer,Melut
11153,settlements,Perbam,Perbam,Melut
11154,settlements,Polkwin,Polkwin,Melut
11155,settlements,Poloich,Poloich,Melut
11156,settlements,Poochbei,Poochbei,Melut
11157,settlements,Qum_Qum,Qum Qum,Melut
11158,settlements,Remajay,Remajay,Melut
11159,settlements,Riaqdau,Riaqdau,Melut
11160,settlements,Rom,Rom,Melut
11161,settlements,Rowan,Rowan,Melut
11162,settlements,Sharm_El_Shekh,Sharm El Shekh,Melut
11163,settlements,Shejera,Shejera,Melut
11164,settlements,Tadaw,Tadaw,Melut
11165,settlements,Takuach,Takuach,Melut
11166,settlements,Talambuqa,Talambuqa,Melut
11167,settlements,Tamation,Tamation,Melut
11168,settlements,Tamgoul,Tamgoul,Melut
11169,settlements,Tedau,Tedau,Melut
11170,settlements,Thapew,Thapew,Melut
11171,settlements,Thur_Pout,Thur Pout,Melut
11172,settlements,Tiang_Rial,Tiang Rial,Melut
11173,settlements,Tingya,Tingya,Melut
11174,settlements,Tir,Tir,Melut
11175,settlements,Tonjguat,Tonjguat,Melut
11176,settlements,Toud_Chol,Toud Chol,Melut
11177,settlements,Twabor,Twabor,Melut
11178,settlements,Walglnem,Walglnem,Melut
11179,settlements,Wan_Alow,Wan Alow,Melut
11180,settlements,Wan_Eyer,Wan Eyer,Melut
11181,settlements,Wanwoy,Wanwoy,Melut
11182,settlements,Warawut,Warawut,Melut
11183,settlements,Won_Ader,Won Ader,Melut
11184,settlements,Won_Akuaja,Won Akuaja,Melut
11185,settlements,Won_Ayok,Won Ayok,Melut
11186,settlements,Won_Man_Arol,Won Man Arol,Melut
11187,settlements,Wonayub_Dau,Wonayub Dau,Melut
11188,settlements,Wonbar_Kow,Wonbar Kow,Melut
11189,settlements,Wontoi,Wontoi,Melut
11190,settlements,Wumbarkou,Wumbarkou,Melut
11191,settlements,Wumtiep,Wumtiep,Melut
11192,settlements,Wun_Nenj,Wun Nenj,Melut
11193,settlements,Wunachwil,Wunachwil,Melut
11194,settlements,Wunadup,Wunadup,Melut
11195,settlements,Wunakom,Wunakom,Melut
11196,settlements,Wunalul,Wunalul,Melut
11197,settlements,Wunaneeb,Wunaneeb,Melut
11198,settlements,Wunawol,Wunawol,Melut
11199,settlements,Wunayan,Wunayan,Melut
11200,settlements,Wundok,Wundok,Melut
11201,settlements,Wuniyer,Wuniyer,Melut
11202,settlements,Wunkiir,Wunkiir,Melut
11203,settlements,Wunkual,Wunkual,Melut
11204,settlements,Wuntau,Wuntau,Melut
11205,settlements,Wunthew,Wunthew,Melut
11206,settlements,Wunthon,Wunthon,Melut
11207,settlements,Wunyat,Wunyat,Melut
11208,settlements,Wurang,Wurang,Melut
11209,settlements,Wut_Thung,Wut Thung,Melut
11210,settlements,Yolwot,Yolwot,Melut
11211,settlements,Abiyoro,Abiyoro,Morobo
11212,settlements,Aboroto,Aboroto,Morobo
11213,settlements,Aga_Falls,Aga Falls,Morobo
11214,settlements,Ajio,Ajio,Morobo
11215,settlements,Aloto,Aloto,Morobo
11216,settlements,Ambo,Ambo,Morobo
11217,settlements,Andipala,Andipala,Morobo
11218,settlements,Arabamiju,Arabamiju,Morobo
11219,settlements,Arimbe,Arimbe,Morobo
11220,settlements,Arogufe,Arogufe,Morobo
11221,settlements,Asumuko,Asumuko,Morobo
11222,settlements,Aworo,Aworo,Morobo
11223,settlements,Bala,Bala,Morobo
11224,settlements,Baranya,Baranya,Morobo
11225,settlements,Bari,Bari,Morobo
11226,settlements,Bindu,Bindu,Morobo
11227,settlements,Boara,Boara,Morobo
11228,settlements,Bodiri,Bodiri,Morobo
11229,settlements,Bura,Bura,Morobo
11230,settlements,Buri,Buri,Morobo
11231,settlements,Dudulabe,Dudulabe,Morobo
11232,settlements,Egbeleke_Cuter,Egbeleke-Cuter,Morobo
11233,settlements,Ejiri,Ejiri,Morobo
11234,settlements,Enjili,Enjili,Morobo
11235,settlements,Esebi,Esebi,Morobo
11236,settlements,Gboro,Gboro,Morobo
11237,settlements,Geri,Geri,Morobo
11238,settlements,Gilili,Gilili,Morobo
11239,settlements,Gimara,Gimara,Morobo
11240,settlements,Godo,Godo,Morobo
11241,settlements,Gulumbi,Gulumbi,Morobo
11242,settlements,Gurri,Gurri,Morobo
11243,settlements,Hai_Italy,Hai Italy,Morobo
11244,settlements,Hai_Jebel,Hai Jebel,Morobo
11245,settlements,Iraga,Iraga,Morobo
11246,settlements,Iwatoku,Iwatoku,Morobo
11247,settlements,Jimi,Jimi,Morobo
11248,settlements,Jonyari,Jonyari,Morobo
11249,settlements,Kadupe,Kadupe,Morobo
11250,settlements,Kajikos,Kajikos,Morobo
11251,settlements,Kakorodo,Kakorodo,Morobo
11252,settlements,Kakuma,Kakuma,Morobo
11253,settlements,Kakwa,Kakwa,Morobo
11254,settlements,Kanga,Kanga,Morobo
11255,settlements,Kangai,Kangai,Morobo
11256,settlements,Kanza,Kanza,Morobo
11257,settlements,Kataga,Kataga,Morobo
11258,settlements,Kaya,Kaya,Morobo
11259,settlements,Kegiko,Kegiko,Morobo
11260,settlements,Kendi,Kendi,Morobo
11261,settlements,Kendila,Kendila,Morobo
11262,settlements,Kendre,Kendre,Morobo
11263,settlements,Kilikili,Kilikili,Morobo
11264,settlements,Kimba,Kimba,Morobo
11265,settlements,Kirinya,Kirinya,Morobo
11266,settlements,Koliko,Koliko,Morobo
11267,settlements,Kolowa,Kolowa,Morobo
11268,settlements,Kondua,Kondua,Morobo
11269,settlements,Kor_kaya_Two,Kor-Kaya Two,Morobo
11270,settlements,Koroji,Koroji,Morobo
11271,settlements,Kuduri,Kuduri,Morobo
11272,settlements,Kuduwa,Kuduwa,Morobo
11273,settlements,Kuduwa_East,Kuduwa East,Morobo
11274,settlements,Kuduwa_West,Kuduwa West,Morobo
11275,settlements,Lamada,Lamada,Morobo
11276,settlements,Langba,Langba,Morobo
11277,settlements,Liego,Liego,Morobo
11278,settlements,Ligo_i,Ligo I,Morobo
11279,settlements,Ligo_ii,Ligo Ii,Morobo
11280,settlements,Liji,Liji,Morobo
11281,settlements,Lodiki,Lodiki,Morobo
11282,settlements,Logonosh,Logonosh,Morobo
11283,settlements,Loguduba,Loguduba,Morobo
11284,settlements,Loinga,Loinga,Morobo
11285,settlements,Lomoni,Lomoni,Morobo
11286,settlements,Lowenya,Lowenya,Morobo
11287,settlements,Lujula,Lujula,Morobo
11288,settlements,Lujulo,Lujulo,Morobo
11289,settlements,Lujulu,Lujulu,Morobo
11290,settlements,Lumalura,Lumalura,Morobo
11291,settlements,Mabioro,Mabioro,Morobo
11292,settlements,Marakaji,Marakaji,Morobo
11293,settlements,Marjo,Marjo,Morobo
11294,settlements,Marobo,Marobo,Morobo
11295,settlements,Mejali,Mejali,Morobo
11296,settlements,Miribu,Miribu,Morobo
11297,settlements,Morobo,Morobo,Morobo
11298,settlements,Mulujo,Mulujo,Morobo
11299,settlements,Mundari,Mundari,Morobo
11300,settlements,Ngelebe,Ngelebe,Morobo
11301,settlements,Nunyarri,Nunyarri,Morobo
11302,settlements,Nyaiba,Nyaiba,Morobo
11303,settlements,Nyei,Nyei,Morobo
11304,settlements,Nyigo,Nyigo,Morobo
11305,settlements,Nyori,Nyori,Morobo
11306,settlements,Nyori_ii,Nyori Ii,Morobo
11307,settlements,Odulubo,Odulubo,Morobo
11308,settlements,Oloko,Oloko,Morobo
11309,settlements,Pabanga,Pabanga,Morobo
11310,settlements,Paika,Paika,Morobo
11311,settlements,Pakujo,Pakujo,Morobo
11312,settlements,Panapa,Panapa,Morobo
11313,settlements,Panyabu,Panyabu,Morobo
11314,settlements,Panyana,Panyana,Morobo
11315,settlements,Panyume,Panyume,Morobo
11316,settlements,Panyume_East,Panyume East,Morobo
11317,settlements,Parjamor,Parjamor,Morobo
11318,settlements,Pogu,Pogu,Morobo
11319,settlements,Pori,Pori,Morobo
11320,settlements,Rabudger,Rabudger,Morobo
11321,settlements,Rangaba,Rangaba,Morobo
11322,settlements,Rengo,Rengo,Morobo
11323,settlements,Ridya,Ridya,Morobo
11324,settlements,Ripi,Ripi,Morobo
11325,settlements,Ripunga,Ripunga,Morobo
11326,settlements,River_Karua,River Karua,Morobo
11327,settlements,Rodoba,Rodoba,Morobo
11328,settlements,Rotakudi,Rotakudi,Morobo
11329,settlements,Rugbuja,Rugbuja,Morobo
11330,settlements,Ryogale,Ryogale,Morobo
11331,settlements,Ryokapoto,Ryokapoto,Morobo
11332,settlements,Senema,Senema,Morobo
11333,settlements,Tororo,Tororo,Morobo
11334,settlements,Turupa,Turupa,Morobo
11335,settlements,Udrubu,Udrubu,Morobo
11336,settlements,Ududra,Ududra,Morobo
11337,settlements,Umbanya,Umbanya,Morobo
11338,settlements,Urugo,Urugo,Morobo
11339,settlements,Wayimba_1,Wayimba 1,Morobo
11340,settlements,Wonyulo,Wonyulo,Morobo
11341,settlements,Wudabi,Wudabi,Morobo
11342,settlements,Wurugu,Wurugu,Morobo
11343,settlements,Yando,Yando,Morobo
11344,settlements,Yaribe,Yaribe,Morobo
11345,settlements,Yeiba,Yeiba,Morobo
11346,settlements,Yondu,Yondu,Morobo
11347,settlements,Yugufe,Yugufe,Morobo
11348,settlements,Abdulla,Abdulla,MundriEast
11349,settlements,Abdullah,Abdullah,MundriEast
11350,settlements,Amberingva,Amberingva,MundriEast
11351,settlements,Anyanva,Anyanva,MundriEast
11352,settlements,Baia,Baia,MundriEast
11353,settlements,Bambaba,Bambaba,MundriEast
11354,settlements,Barajakh,Barajakh,MundriEast
11355,settlements,Beringwa,Beringwa,MundriEast
11356,settlements,Berinya,Berinya,MundriEast
11357,settlements,Buagyi,Buagyi,MundriEast
11358,settlements,Buaji,Buaji,MundriEast
11359,settlements,Buji,Buji,MundriEast
11360,settlements,Bulla,Bulla,MundriEast
11361,settlements,Bundagora,Bundagora,MundriEast
11362,settlements,Bundukki,Bundukki,MundriEast
11363,settlements,Bunduqiyah,Bunduqiyah,MundriEast
11364,settlements,Chirka,Chirka,MundriEast
11365,settlements,Delewa_and_Motho,Delewa And Motho,MundriEast
11366,settlements,Derissi,Derissi,MundriEast
11367,settlements,Dibiri,Dibiri,MundriEast
11368,settlements,Digini,Digini,MundriEast
11369,settlements,Dorogwo,Dorogwo,MundriEast
11370,settlements,Dorroh,Dorroh,MundriEast
11371,settlements,Doso,Doso,MundriEast
11372,settlements,Dosoh_and_Vuruleba,Dosoh And Vuruleba,MundriEast
11373,settlements,Eyba,Eyba,MundriEast
11374,settlements,Forajakka,Forajakka,MundriEast
11375,settlements,Furuba_and_Chulaba,Furuba And Chulaba,MundriEast
11376,settlements,Gabat,Gabat,MundriEast
11377,settlements,Gareni,Gareni,MundriEast
11378,settlements,Garie_Yere,Garie Yere,MundriEast
11379,settlements,Geddi,Geddi,MundriEast
11380,settlements,Iyeba_and_Banda,Iyeba And Banda,MundriEast
11381,settlements,Iyge,Iyge,MundriEast
11382,settlements,Jambo,Jambo,MundriEast
11383,settlements,Jubani_Gariya_and_Gbari,"Jubani,GariyaAndGbari",MundriEast
11384,settlements,Juvani,Juvani,MundriEast
11385,settlements,Kadi_and_Miri_loko,Kadi And Miri-Loko,MundriEast
11386,settlements,Kalala,Kalala,MundriEast
11387,settlements,Kalalai,Kalalai,MundriEast
11388,settlements,Kariba,Kariba,MundriEast
11389,settlements,Kasiko,Kasiko,MundriEast
11390,settlements,Kasiko_centre,Kasiko Centre,MundriEast
11391,settlements,Kederu,Kederu,MundriEast
11392,settlements,Kediba,Kediba,MundriEast
11393,settlements,Kediro,Kediro,MundriEast
11394,settlements,Kenyi,Kenyi,MundriEast
11395,settlements,Korokago,Korokago,MundriEast
11396,settlements,Kporolo,Kporolo,MundriEast
11397,settlements,Kurakeri,Kurakeri,MundriEast
11398,settlements,Kurkudu,Kurkudu,MundriEast
11399,settlements,Lakamadi,Lakamadi,MundriEast
11400,settlements,Lakamadi_centre,Lakamadi Centre,MundriEast
11401,settlements,Lamindo,Lamindo,MundriEast
11402,settlements,Lanyi,Lanyi,MundriEast
11403,settlements,Lanyi_Centre_Midiand_Kassalakado,"LanyiCentre,MidiandKassalakado",MundriEast
11404,settlements,Laporu,Laporu,MundriEast
11405,settlements,Lokoya,Lokoya,MundriEast
11406,settlements,Loriangwara,Loriangwara,MundriEast
11407,settlements,Lozu,Lozu,MundriEast
11408,settlements,Lui,Lui,MundriEast
11409,settlements,Madi,Madi,MundriEast
11410,settlements,Madi_Biti,Madi Biti,MundriEast
11411,settlements,Madu,Madu,MundriEast
11412,settlements,Madu_Ngama_and_Madu_Lobi,Madu Ngama And Madu Lobi,MundriEast
11413,settlements,Magiri,Magiri,MundriEast
11414,settlements,Mariba,Mariba,MundriEast
11415,settlements,Matta_Paraga_and_Robayo,"Matta,ParagaAndRobayo",MundriEast
11416,settlements,Mborolo,Mborolo,MundriEast
11417,settlements,Melaba_1,Melaba 1,MundriEast
11418,settlements,Melaba_2,Melaba 2,MundriEast
11419,settlements,Mide,Mide,MundriEast
11420,settlements,Miden,Miden,MundriEast
11421,settlements,Minga,Minga,MundriEast
11422,settlements,Miri_Mududu,Miri-Mududu,MundriEast
11423,settlements,Mirsala,Mirsala,MundriEast
11424,settlements,Modo,Modo,MundriEast
11425,settlements,Morgan,Morgan,MundriEast
11426,settlements,Morrigni,Morrigni,MundriEast
11427,settlements,Moru,Moru,MundriEast
11428,settlements,Movo,Movo,MundriEast
11429,settlements,Mudi,Mudi,MundriEast
11430,settlements,Mulai,Mulai,MundriEast
11431,settlements,Muraddiba,Muraddiba,MundriEast
11432,settlements,Mutakanga,Mutakanga,MundriEast
11433,settlements,Naramha,Naramha,MundriEast
11434,settlements,Naramoa,Naramoa,MundriEast
11435,settlements,Ngataba,Ngataba,MundriEast
11436,settlements,Nidri,Nidri,MundriEast
11437,settlements,Nimalli,Nimalli,MundriEast
11438,settlements,Nyandaru,Nyandaru,MundriEast
11439,settlements,Nyanya,Nyanya,MundriEast
11440,settlements,Nyarakaba,Nyarakaba,MundriEast
11441,settlements,Piri,Piri,MundriEast
11442,settlements,Sheikh_Gombo,Sheikh Gombo,MundriEast
11443,settlements,Sheikh_Mulai,Sheikh Mulai,MundriEast
11444,settlements,Shelula,Shelula,MundriEast
11445,settlements,Singirwa_and_GbaraGbara,Singirwa And Gbaragbara,MundriEast
11446,settlements,Suleiman,Suleiman,MundriEast
11447,settlements,Suri,Suri,MundriEast
11448,settlements,Tagyea,Tagyea,MundriEast
11449,settlements,Tedu_and_Iro,Tedu And Iro,MundriEast
11450,settlements,Uanti,Uanti,MundriEast
11451,settlements,Uira,Uira,MundriEast
11452,settlements,Vara,Vara,MundriEast
11453,settlements,Verikoka,Verikoka,MundriEast
11454,settlements,Vora,Vora,MundriEast
11455,settlements,Vora_and_Manigoro,Vora And Manigoro,MundriEast
11456,settlements,Voroka_and_Wambiri,Voroka And Wambiri,MundriEast
11457,settlements,Vurjabu,Vurjabu,MundriEast
11458,settlements,Wandi,Wandi,MundriEast
11459,settlements,Wandi_Centre,Wandi Centre,MundriEast
11460,settlements,Wariti,Wariti,MundriEast
11461,settlements,Wayi_blue,Wayi-Blue,MundriEast
