X,Y,INDEX,P_CODE,NAMECOUNTY,NAMEJOIN,NAME,STATEJOIN,COUNTYJOIN,PAYAM,FUNC_CLASS,CONF_SCORE,SRC_VERIFD,IMG_VERIFD
28.3866,4.57419,11486,BT-0488,HAI_MALAKIA_BYambio,HAI_MALAKIA_B,HaiMalakiaB,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.38999,4.57495,11487,BT-0489,CTC_Social_developmentYambio,CTC_Social_development,CtcSocialDevelopment,WesternEquatoria,Yambio,Yambio Town,8,10,0,1
28.3772,4.57567,11488,BT-0490,HAI_KOKORAYambio,HAI_KOKORA,HaiKokora,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.30886,4.57681,11489,BT-0491,Nagbaka_BYambio,Nagbaka_B,Nagbaka'B',WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.30368,4.57741,11490,BT-0492,NagbanguruYambio,Nagbanguru,Nagbanguru,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3804,4.57777,11491,BT-0493,HAI_MASIAYambio,HAI_MASIA,HaiMasia,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.37457,4.58001,11492,BT-0494,Akorogbodi_1Yambio,Akorogbodi_1,Akorogbodi1,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.32675,4.58006,11493,BT-0495,ZambadoYambio,Zambado,Zambado,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3959,4.58082,11494,BT-0496,NAMOSORIYambio,NAMOSORI,Namosori,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.27802,4.58134,11495,BT-0497,Nagbaka_AYambio,Nagbaka_A,Nagbaka'A',WesternEquatoria,Yambio,Yambio Town,6,10,0,0
28.40824,4.58177,11496,BT-0498,YABONGO_4Yambio,YABONGO_4,Yabongo4,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3911,4.58373,11497,BT-0499,YABONGO_1Yambio,YABONGO_1,Yabongo1,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.32583,4.58722,11498,BT-0500,NgindoYambio,Ngindo,Ngindo,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.39377,4.58869,11499,BT-0501,NabaziaYambio,Nabazia,Nabazia,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3918,4.59269,11500,BT-0502,ZAMBANGOYambio,ZAMBANGO,Zambango,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3356,4.5935,11501,BT-0503,ZAMBANDOYambio,ZAMBANDO,Zambando,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3615,4.59417,11502,BT-0504,Akorogbodi_2Yambio,Akorogbodi_2,Akorogbodi2,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3866,4.60024,11503,BT-0505,TINDOKA_1Yambio,TINDOKA_1,Tindoka1,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.4039,4.60068,11504,BT-0506,NAPERE_2Yambio,NAPERE_2,Napere2,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3515,4.60421,11505,BT-0507,NANGBANGIYambio,NANGBANGI,Nangbangi,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3867,4.60469,11506,BT-0508,TINDOKA_2Yambio,TINDOKA_2,Tindoka2,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3865,4.60755,11507,BT-0509,YABONGO_2Yambio,YABONGO_2,Yabongo2,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3973,4.60853,11508,BT-0510,YABONGO_3Yambio,YABONGO_3,Yabongo3,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3389,4.62092,11509,BT-0516,NABANGUYambio,NABANGU,Nabangu,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.39618,4.56992,11510,BT-0518,SANGUA_1Yambio,SANGUA_1,Sangua1,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.39618,4.56992,11511,BT-0519,SANGUA_7Yambio,SANGUA_7,Sangua7,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.39618,4.56992,11512,BT-0520,SANGUA_8Yambio,SANGUA_8,Sangua8,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.39618,4.56992,11513,BT-0521,SANGUA_9Yambio,SANGUA_9,Sangua9,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.39618,4.56992,11514,BT-0522,SANGUA_10Yambio,SANGUA_10,Sangua10,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.39618,4.56992,11515,BT-0523,SANGUA_11Yambio,SANGUA_11,Sangua11,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3962,4.57001,11516,BT-0524,YAPUKUYambio,YAPUKU,Yapuku,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.3961,4.57015,11517,BT-0525,BAZUMBURUYambio,BAZUMBURU,Bazumburu,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.41345,4.5182,11518,BT-0526,NambiriYambio,Nambiri,Nambiri,WesternEquatoria,Yambio,Gangura,6,10,0,0
28.4174,4.54328,11519,BT-0527,ASANZAYambio,ASANZA,Asanza,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.40489,4.40608,11520,BT-0528,YaabongoYambio,Yaabongo,Yaabongo,WesternEquatoria,Yambio,Gangura,6,10,0,0
28.44069,4.7531,11521,BT-0529,Mombai_CentreYambio,Mombai_Centre,MombaiCentre,WesternEquatoria,Yambio,Ri-rangu,6,10,0,1
28.8495,4.77143,11522,BU-0244,SueYambio,Sue,Sue,WesternEquatoria,Yambio,Bangasu,6,10,0,1
28.7847,4.77559,11523,BU-0245,ManguruYambio,Manguru,Manguru,WesternEquatoria,Yambio,Bangasu,6,10,0,1
28.743,4.77673,11524,BU-0246,YataYambio,Yata,Yata,WesternEquatoria,Yambio,Bangasu,6,10,0,1
28.782,4.78591,11525,BU-0247,RiriwibbaYambio,Ririwibba,Ririwibba,WesternEquatoria,Yambio,Bangasu,6,10,0,1
28.777,4.79128,11526,BU-0248,Bangasu_CenterYambio,Bangasu_Center,BangasuCenter,WesternEquatoria,Yambio,Bangasu,6,10,0,1
28.76908,4.70872,11527,BU-0249,RingasiYambio,Ringasi,Ringasi,WesternEquatoria,Yambio,Bangasu,6,10,0,0
28.62751,4.67052,11528,BU-0250,RingbomoYambio,Ringbomo,Ringbomo,WesternEquatoria,Yambio,Bangasu,6,10,0,1
28.62625,4.67268,11529,BU-0252,KadaYambio,Kada,Kada,WesternEquatoria,Yambio,Bangasu,6,10,0,1
28.52912,4.64747,11530,BU-0253,BazinguYambio,Bazingu,Bazingu,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.5402,4.64842,11531,BU-0254,BAMBIOKOYambio,BAMBIOKO,Bambioko,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.4853,4.64894,11532,BT-0530,GURUBAYambio,GURUBA,Guruba,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.5317,4.65343,11533,BU-0255,NAGEROYambio,NAGERO,Nagero,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.4999,4.66386,11534,BT-0531,NAPEREYambio,NAPERE,Napere,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.4945,4.66877,11535,BT-0532,KISAKIYambio,KISAKI,Kisaki,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.572,4.68276,11536,BU-0256,NAKPUDUYambio,NAKPUDU,Nakpudu,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.5549,4.70056,11537,BU-0257,MAGAGAYambio,MAGAGA,Magaga,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.6015,4.70619,11538,BU-0258,NambaraYambio,Nambara,Nambara,WesternEquatoria,Yambio,Bangasu,6,10,0,1
28.50083,4.57611,11539,BU-0259,MakperengaYambio,Makperenga,Makperenga,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.4741,4.5849,11540,BT-0533,RI_BONDOYambio,RI_BONDO,Ri-Bondo,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.517,4.58914,11541,BU-0260,NAMBIONGOYambio,NAMBIONGO,Nambiongo,WesternEquatoria,Yambio,Yambio Town,6,10,0,0
28.45056,4.58917,11542,BT-0534,NaazariYambio,Naazari,Naazari,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.4364,4.59842,11543,BT-0535,NANGBENDEYambio,NANGBENDE,Nangbende,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.44532,4.6006,11544,BT-0536,BawaYambio,Bawa,Bawa,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.4499,4.60162,11545,BT-0537,NAANZARIYambio,NAANZARI,Naanzari,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.5461,4.60608,11546,BU-0261,NASERESEREYambio,NASERESERE,Naseresere,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.45795,4.60608,11547,BT-0538,KaibergYambio,Kaiberg,Kaiberg,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.4671,4.60678,11548,BT-0539,NAPISIYambio,NAPISI,Napisi,WesternEquatoria,Yambio,Yambio Town,6,10,0,0
28.4963,4.60951,11549,BT-0540,GITIKIRIYambio,GITIKIRI,Gitikiri,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.5402,4.6097,11550,BU-0262,DIKPIOYambio,DIKPIO,Dikpio,WesternEquatoria,Yambio,Yambio Town,6,10,0,0
28.48167,4.61056,11551,BT-0541,GitikitiYambio,Gitikiti,Gitikiti,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.46167,4.61111,11552,BT-0542,BazunguaYambio,Bazungua,Bazungua,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.5438,4.62644,11553,BU-0264,BARIWARAYambio,BARIWARA,Bariwara,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.44072,4.62839,11554,BT-0544,NaroroYambio,Naroro,Naroro,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.4878,4.63331,11555,BT-0545,MAKPARAYambio,MAKPARA,Makpara,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.45131,4.64337,11556,BT-0546,Nabaka_OneYambio,Nabaka_One,NabakaOne,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.56309,4.48332,11557,BU-0265,NagbogboYambio,Nagbogbo,Nagbogbo,WesternEquatoria,Yambio,Gangura,6,10,0,1
28.53333,4.5,11558,BU-0266,NdorumaYambio,Ndoruma,Ndoruma,WesternEquatoria,Yambio,Gangura,6,20,1,0
28.4398,4.50208,11559,BT-0547,KidiYambio,Kidi,Kidi,WesternEquatoria,Yambio,Gangura,6,10,0,0
28.55447,4.50736,11560,BU-0267,Payam_BoundaryYambio,Payam_Boundary,PayamBoundary,WesternEquatoria,Yambio,Yambio Town,6,10,0,0
28.44056,4.50833,11561,BT-0548,NamamaYambio,Namama,Namama,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.49879,4.5188,11562,BT-0549,NasueYambio,Nasue,Nasue,WesternEquatoria,Yambio,Gangura,6,10,0,1
28.4538,4.52738,11563,BT-0550,NANGBIMOYambio,NANGBIMO,Nangbimo,WesternEquatoria,Yambio,Yambio Town,6,10,0,1
28.43733,4.53297,11564,BT-0551,NaangbimYambio,Naangbim,Naangbim,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.45153,4.54208,11565,BT-0552,NazarethYambio,Nazareth,Nazareth,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.45506,4.55519,11566,BT-0553,RibodoYambio,Ribodo,Ribodo,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.46608,4.56339,11567,BT-0554,NahuaYambio,Nahua,Nahua,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.45139,4.5675,11568,BT-0555,NakofoYambio,Nakofo,Nakofo,WesternEquatoria,Yambio,Yambio Town,6,20,1,1
28.58114,4.58165,11569,BU-0268,NanginzoYambio,Nanginzo,Nanginzo,WesternEquatoria,Yambio,Bangasu,6,10,0,0
28.38392,4.94429,11570,BT-0573,Bazimfoki_VillageYambio,Bazimfoki_Village,BazimfokiVillage,WesternEquatoria,Yambio,Ri-rangu,6,10,0,0
28.4938,4.90599,11571,BT-0595,BasipanguaYambio,Basipangua,Basipangua,WesternEquatoria,Yambio,Bangasu,6,10,0,0
28.74285,4.81597,11572,BU-0289,MakangaYambio,Makanga,Makanga,WesternEquatoria,Yambio,Bangasu,6,10,0,0
28.72207,4.83551,11573,BU-0291,NambaziaYambio,Nambazia,Nambazia,WesternEquatoria,Yambio,Bangasu,6,10,0,0
28.43305,5.17836,11574,BT-0596,BanagbaYambio,Banagba,Banagba,WesternEquatoria,Yambio,Nadiangere,6,10,0,1
28.43376,5.19434,11575,BT-0597,Nagume_CentreYambio,Nagume_Centre,NagumeCentre,WesternEquatoria,Yambio,Nadiangere,6,10,0,1
28.43746,5.21198,11576,BT-0598,NakpakaruYambio,Nakpakaru,Nakpakaru,WesternEquatoria,Yambio,Nadiangere,6,10,0,1
31.35417,5.74056,11577,BV-0432,GayaTerekeka,Gaya,Gaya,CentralEquatoria,Terekeka,Rijong,6,30,0,0
30.68951,5.74313,11578,BV-0433,JarraTerekeka,Jarra,Jarra,CentralEquatoria,Terekeka,Tali,6,20,1,1
31.70037,5.7453,11579,BW-0176,BaroTerekeka,Baro,Baro,CentralEquatoria,Terekeka,Tombek,6,50,1,1
31.55,5.75,11580,BW-0177,PereprawaTerekeka,Pereprawa,Pereprawa,CentralEquatoria,Terekeka,Rijong,6,30,0,1
31.28183,5.75413,11581,BV-0434,TurTerekeka,Tur,Tur,CentralEquatoria,Terekeka,Rijong,5,90,1,1
31.7873,5.76474,11582,BW-0178,Gwojo_AdungTerekeka,Gwojo_Adung,Gwojo-Adung,CentralEquatoria,Terekeka,Gameiza,6,30,0,1
31.56039,5.76828,11583,BW-0179,GboerrTerekeka,Gboerr,Gboerr,CentralEquatoria,Terekeka,Tombek,6,50,1,1
31.783,5.77487,11584,BW-0180,BukaTerekeka,Buka,Buka,CentralEquatoria,Terekeka,Gameiza,6,50,1,1
31.1476,5.77793,11585,BV-0435,MoggiTerekeka,Moggi,Moggi,CentralEquatoria,Terekeka,Tindilo,6,50,1,0
31.07061,5.78747,11586,BV-0437,BuringTerekeka,Buring,Buring,CentralEquatoria,Terekeka,Tindilo,6,50,1,0
30.82392,5.79527,11587,BV-0438,MirdaTerekeka,Mirda,Mirda,CentralEquatoria,Terekeka,Tali,6,50,1,1
31.68476,5.7994,11588,BW-0181,ShogleTerekeka,Shogle,Shogle,CentralEquatoria,Terekeka,Tombek,6,50,1,1
31.68325,5.80138,11589,BW-0182,TombiTerekeka,Tombi,Tombi,CentralEquatoria,Terekeka,Tombek,6,30,0,1
30.74444,5.80241,11590,BV-0439,JakariTerekeka,Jakari,Jakari,CentralEquatoria,Terekeka,Tali,6,50,1,1
31.30386,5.80118,11591,BV-0440,TombekTerekeka,Tombek,Tombek,CentralEquatoria,Terekeka,Rijong,7,90,1,0
31.21626,5.80738,11592,BV-0441,GillutTerekeka,Gillut,Gillut,CentralEquatoria,Terekeka,Rijong,6,50,1,1
31.77141,5.82162,11593,BW-0183,YebisakTerekeka,Yebisak,Yebisak,CentralEquatoria,Terekeka,Gameiza,6,90,1,1
30.82531,5.82718,11594,BV-0442,TellangTerekeka,Tellang,Tellang,CentralEquatoria,Terekeka,Tali,6,30,0,1
30.82681,5.85577,11595,BV-0443,VerlingaiTerekeka,Verlingai,Verlingai,CentralEquatoria,Terekeka,Tali,6,50,1,1
31.74607,5.86453,11596,BW-0184,Makuach_BTerekeka,Makuach_B,MakuachB,CentralEquatoria,Terekeka,Gameiza,6,30,1,1
31.64047,5.86515,11597,BW-0185,Mat_juorTerekeka,Mat_juor,Mat-Juor,CentralEquatoria,Terekeka,Tombek,6,30,1,1
31.6406,5.86546,11598,BW-0186,Dog_atitTerekeka,Dog_atit,Dog-Atit,CentralEquatoria,Terekeka,Tombek,6,30,1,1
30.84572,5.86462,11599,BV-0444,BariTerekeka,Bari,Bari,CentralEquatoria,Terekeka,Tali,6,40,0,1
31.02514,5.87213,11600,BV-0445,UmboloTerekeka,Umbolo,Umbolo,CentralEquatoria,Terekeka,Tindilo,6,50,1,1
31.60379,5.87705,11601,BW-0187,Yang_kueiTerekeka,Yang_kuei,Yang-Kuei,CentralEquatoria,Terekeka,Tombek,6,30,1,0
30.5511,5.88715,11602,BV-0446,MarlangoTerekeka,Marlango,Marlango,CentralEquatoria,Terekeka,Tali,6,50,1,0
30.77181,5.89239,11603,BV-0447,Gell_River_PoTerekeka,Gell_River_Po,GellRiverPo,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.8194,5.90988,11604,BV-0449,AkenwellTerekeka,Akenwell,Akenwell,CentralEquatoria,Terekeka,Tali,6,20,1,0
30.83,5.91,11605,BV-0450,JaborTerekeka,Jabor,Jabor,CentralEquatoria,Terekeka,Tali,6,30,0,0
30.57096,5.91621,11606,BV-0451,BuronTerekeka,Buron,Buron,CentralEquatoria,Terekeka,Tali,6,30,1,1
30.76278,5.94444,11607,BV-0452,MelekwichTerekeka,Melekwich,Melekwich,CentralEquatoria,Terekeka,Tali,6,30,0,1
30.81667,5.96667,11608,BV-0453,River_TapariTerekeka,River_Tapari,RiverTapari,CentralEquatoria,Terekeka,Tali,6,20,0,0
30.84111,5.97556,11609,BV-0454,BengeyaTerekeka,Bengeya,Bengeya,CentralEquatoria,Terekeka,Tali,6,30,0,0
30.75651,5.99016,11610,BV-0455,DorriTerekeka,Dorri,Dorri,CentralEquatoria,Terekeka,Tali,6,30,1,1
30.55175,6.02812,11611,BN-0304,GuarTerekeka,Guar,Guar,CentralEquatoria,Terekeka,Tali,6,20,1,0
30.44225,6.04945,11612,BN-0305,MukadinTerekeka,Mukadin,Mukadin,CentralEquatoria,Terekeka,Tali,6,20,1,0
30.51137,6.06328,11613,BN-0306,ReinTerekeka,Rein,Rein,CentralEquatoria,Terekeka,Tali,6,50,1,1
30.58361,6.09971,11614,BN-0307,MimiTerekeka,Mimi,Mimi,CentralEquatoria,Terekeka,Tali,6,50,1,1
30.71673,6.1004,11615,BN-0308,AkojanTerekeka,Akojan,Akojan,CentralEquatoria,Terekeka,Tali,7,50,1,0
30.65991,6.13594,11616,BN-0309,RaraTerekeka,Rara,Rara,CentralEquatoria,Terekeka,Tali,6,20,1,1
30.60077,6.20456,11617,BN-0310,AtiitTerekeka,Atiit,Atiit,CentralEquatoria,Terekeka,Tali,6,60,1,1
30.66633,6.11396,11618,BN-0311,GworodiongTerekeka,Gworodiong,Gworodiong,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.6648,6.07155,11619,BN-0312,TirTerekeka,Tir,Tir,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.6647,6.01035,11620,BN-0313,PagaraTerekeka,Pagara,Pagara,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.67111,5.99975,11621,BV-0458,NyitetTerekeka,Nyitet,Nyitet,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.7109,6.00146,11622,BN-0314,LoyukweTerekeka,Loyukwe,Loyukwe,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.70933,5.99671,11623,BV-0459,MaburukotoTerekeka,Maburukoto,Maburukoto,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.69753,5.98526,11624,BV-0460,TemsarTerekeka,Temsar,Temsar,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.69542,5.97588,11625,BV-0461,PanjotTerekeka,Panjot,Panjot,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.64744,5.94418,11626,BV-0462,LojukudiTerekeka,Lojukudi,Lojukudi,CentralEquatoria,Terekeka,Tali,6,10,0,1
30.60025,5.92523,11627,BV-0463,DengetTerekeka,Denget,Denget,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.55748,5.89493,11628,BV-0465,KiyuTerekeka,Kiyu,Kiyu,CentralEquatoria,Terekeka,Tali,6,10,0,1
30.63426,5.9201,11629,BV-0466,KikuyuTerekeka,Kikuyu,Kikuyu,CentralEquatoria,Terekeka,Tali,6,40,0,1
30.6795,5.91987,11630,BV-0467,JebelTerekeka,Jebel,Jebel,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.74866,6.00261,11631,BN-0315,WayakTerekeka,Wayak,Wayak,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.74256,5.96369,11632,BV-0469,MakidoTerekeka,Makido,Makido,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.7561,5.97595,11633,BV-0470,BonagokTerekeka,Bonagok,Bonagok,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.7584,5.96887,11634,BV-0471,BedkwesiTerekeka,Bedkwesi,Bedkwesi,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.77347,5.96958,11635,BV-0472,TormalotTerekeka,Tormalot,Tormalot,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.77697,5.961,11636,BV-0473,AbimbimTerekeka,Abimbim,Abimbim,CentralEquatoria,Terekeka,Tali,6,40,0,1
30.77715,5.95004,11637,BV-0474,GunyaTerekeka,Gunya,Gunya,CentralEquatoria,Terekeka,Tali,6,30,0,1
30.77065,5.93435,11638,BV-0475,BukonTerekeka,Bukon,Bukon,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.76559,5.9211,11639,BV-0476,LokuleTerekeka,Lokule,Lokule,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.7302,5.8839,11640,BV-0477,JukindyaTerekeka,Jukindya,Jukindya,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.7467,5.87281,11641,BV-0478,DayangapureTerekeka,Dayangapure,Dayangapure,CentralEquatoria,Terekeka,Tali,6,10,0,1
30.75634,5.87719,11642,BV-0479,LotorokoTerekeka,Lotoroko,Lotoroko,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.76145,5.88463,11643,BV-0480,KojobuTerekeka,Kojobu,Kojobu,CentralEquatoria,Terekeka,Tali,6,10,0,1
30.77431,5.88594,11644,BV-0482,KidimaTerekeka,Kidima,Kidima,CentralEquatoria,Terekeka,Tali,6,10,0,1
30.75908,5.86372,11645,BV-0483,KoloTerekeka,Kolo,Kolo,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.77056,5.87044,11646,BV-0484,SukuriawirTerekeka,Sukuriawir,Sukuriawir,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.78217,5.88019,11647,BV-0485,PikodakTerekeka,Pikodak,Pikodak,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.77689,5.89358,11648,BV-0486,TaliTerekeka,Tali,Tali,CentralEquatoria,Terekeka,Tali,4,110,1,1
30.79222,5.85194,11649,BV-0487,MadingTerekeka,Mading,Mading,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.83736,5.8555,11650,BV-0489,NajujurTerekeka,Najujur,Najujur,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.8452,5.85478,11651,BV-0490,KirotnyumboTerekeka,Kirotnyumbo,Kirotnyumbo,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.83635,5.84287,11652,BV-0491,RuminyangTerekeka,Ruminyang,Ruminyang,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.83768,5.83301,11653,BV-0492,AromnyirTerekeka,Aromnyir,Aromnyir,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.83927,5.8238,11654,BV-0493,LayindiTerekeka,Layindi,Layindi,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.83128,5.80911,11655,BV-0494,TerjaringaTerekeka,Terjaringa,Terjaringa,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.86141,5.80424,11656,BV-0495,TapariTerekeka,Tapari,Tapari,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.74912,5.82488,11657,BV-0496,KosupiTerekeka,Kosupi,Kosupi,CentralEquatoria,Terekeka,Tali,6,20,0,0
30.74166,5.80295,11658,BV-0497,AwolokenTerekeka,Awoloken,Awoloken,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.74165,5.80348,11659,BV-0498,TokokoyigaTerekeka,Tokokoyiga,Tokokoyiga,CentralEquatoria,Terekeka,Tali,6,10,0,1
30.74165,5.80348,11660,BV-0499,GokiyoTerekeka,Gokiyo,Gokiyo,CentralEquatoria,Terekeka,Tali,6,30,0,1
30.79626,5.81352,11661,BV-0500,MulunyaTerekeka,Mulunya,Mulunya,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.78965,5.77287,11662,BV-0501,MerekonjoroTerekeka,Merekonjoro,Merekonjoro,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.84748,5.75236,11663,BV-0502,NgolijaTerekeka,Ngolija,Ngolija,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.73856,5.78233,11664,BV-0503,SitoTerekeka,Sito,Sito,CentralEquatoria,Terekeka,Tali,6,20,0,0
30.66347,5.79603,11665,BV-0504,MokenyawokoTerekeka,Mokenyawoko,Mokenyawoko,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.60879,5.82535,11666,BV-0505,GamaTerekeka,Gama,Gama,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.64246,5.79386,11667,BV-0506,PanchwoTerekeka,Panchwo,Panchwo,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.70482,5.75366,11668,BV-0507,MogiriTerekeka,Mogiri,Mogiri,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.72655,5.74986,11669,BV-0508,KaranyakiTerekeka,Karanyaki,Karanyaki,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.84894,5.6985,11670,BV-0509,NyokuronTerekeka,Nyokuron,Nyokuron,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.85256,5.68785,11671,BV-0510,NyargilloTerekeka,Nyargillo,Nyargillo,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.86114,5.68275,11672,BV-0511,JoburTerekeka,Jobur,Jobur,CentralEquatoria,Terekeka,Tali,6,20,0,1
30.97437,5.67618,11673,BV-0512,BuraTerekeka,Bura,Bura,CentralEquatoria,Terekeka,Tindilo,6,10,0,1
30.98284,5.71477,11674,BV-0513,AkwatchTerekeka,Akwatch,Akwatch,CentralEquatoria,Terekeka,Tindilo,6,20,0,1
31.04177,5.76777,11675,BV-0514,Nyanga_1Terekeka,Nyanga_1,Nyanga1,CentralEquatoria,Terekeka,Tindilo,6,30,0,1
31.11006,5.7255,11676,BV-0515,RubanyaromTerekeka,Rubanyarom,Rubanyarom,CentralEquatoria,Terekeka,Tindilo,6,30,0,1
30.99616,5.72345,11677,BV-0516,Swot_LopuroTerekeka,Swot_Lopuro,SwotLopuro,CentralEquatoria,Terekeka,Tindilo,6,10,0,1
30.99616,5.72345,11678,BV-0517,KunyereTerekeka,Kunyere,Kunyere,CentralEquatoria,Terekeka,Tindilo,6,20,0,1
31.05541,5.7044,11679,BV-0518,DubalaTerekeka,Dubala,Dubala,CentralEquatoria,Terekeka,Tindilo,6,20,0,0
31.55,5.86,11680,BW-0189,TokotTerekeka,Tokot,Tokot,CentralEquatoria,Terekeka,Rijong,6,10,0,1
31.66896,5.82164,11681,BW-0190,NyamutTerekeka,Nyamut,Nyamut,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.68554,5.81447,11682,BW-0191,AnyangTerekeka,Anyang,Anyang,CentralEquatoria,Terekeka,Tombek,6,10,0,1
31.68442,5.81142,11683,BW-0192,AbangangaTerekeka,Abanganga,Abanganga,CentralEquatoria,Terekeka,Tombek,6,10,0,1
31.67889,5.77035,11684,BW-0194,NaguliTerekeka,Naguli,Naguli,CentralEquatoria,Terekeka,Tombek,6,10,0,1
